id|drop_mesh1|icon|durability|weight|material|crystallizable|stackable|family|grade
2837|dropitems.drop_sack_m00|icon.etc_molar_white_i00|-1|0|8|0|2|0|0
2838|dropitems.drop_sack_m00|icon.etc_rib_white_i00|-1|0|8|0|2|0|0
2839|dropitems.drop_sack_m00|icon.etc_rib_black_i00|-1|0|8|0|2|0|0
2840|dropitems.drop_sack_m00|icon.etc_mark_yellow_i00|-1|0|8|0|2|0|0
2841|dropitems.drop_sack_m00|icon.etc_letter_blue_i00|-1|0|8|0|2|0|0
2842|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
2843|dropitems.drop_sack_m00|icon.etc_badge_gold_i00|-1|0|8|0|2|0|0
2844|dropitems.drop_sack_m00|icon.etc_pouch_yellow_i00|-1|0|8|0|2|0|0
2845|dropitems.drop_sack_m00|icon.etc_pouch_gray_i00|-1|0|8|0|2|0|0
2846|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|0|8|0|2|0|0
2847|dropitems.drop_sack_m00|icon.etc_recipe_red_i00|-1|0|8|0|2|0|0
2848|dropitems.drop_sack_m00|icon.etc_crystal_ball_blue_i00|-1|0|8|0|2|0|0
2849|dropitems.drop_sack_m00|icon.etc_gem_red_i00|-1|0|8|0|2|0|0
2850|dropitems.drop_sack_m00|icon.etc_feather_white_i00|-1|0|8|0|2|0|0
2851|dropitems.drop_sack_m00|icon.etc_piece_bone_red_i00|-1|0|8|0|2|0|0
2852|dropitems.drop_sack_m00|icon.etc_mane_i00|-1|0|8|0|2|0|0
2853|dropitems.drop_sack_m00|icon.etc_bark_gold_i00|-1|0|8|0|2|0|0
2854|dropitems.drop_sack_m00|icon.etc_powder_gray_i00|-1|0|8|0|2|0|0
2855|dropitems.drop_sack_m00|icon.etc_stone_black_i00|-1|0|8|0|2|0|0
2856|dropitems.drop_sack_m00|icon.etc_scroll_of_enchant_armor_i01|-1|0|8|0|2|0|0
2857|dropitems.drop_sack_m00|icon.etc_scroll_of_enchant_weapon_i01|-1|0|8|0|2|0|0
2858|dropitems.drop_sack_m00|icon.etc_scroll_of_return_i01|-1|0|8|0|2|0|0
2859|dropitems.drop_sack_m00|icon.etc_scroll_of_resurrection_i01|-1|0|8|0|2|0|0
2860|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_red_i00|-1|0|8|0|2|0|0
2861|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_white_i00|-1|0|8|0|2|0|0
2862|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_blue_i00|-1|0|8|0|2|0|0
2863|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_green_i00|-1|0|8|0|2|0|0
2864|dropitems.drop_sack_m00|icon.etc_letter_blue_i00|-1|0|8|0|2|0|0
2865|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
2866|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
2867|dropitems.drop_sack_m00|icon.etc_badge_silver_i00|-1|0|8|0|2|0|0
2868|dropitems.drop_sack_m00|icon.etc_scroll_of_return_i01|-1|0|8|0|2|0|0
2869|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
2870|dropitems.drop_sack_m00|icon.accessary_necklace_of_darkness_i00|-1|0|8|0|2|0|0
2871|dropitems.drop_sack_m00|icon.etc_recipe_blue_i00|-1|0|8|0|2|0|0
2872|dropitems.drop_sack_m00|icon.etc_squares_gray_i00|-1|0|8|0|2|0|0
2873|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
2874|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
2875|dropitems.drop_sack_m00|icon.etc_piece_of_paper_gray_i00|-1|0|8|0|2|0|0
2876|dropitems.drop_sack_m00|icon.etc_horn_i00|-1|0|8|0|2|0|0
2877|dropitems.drop_sack_m00|icon.etc_skein_white_i00|-1|0|8|0|2|0|0
2878|dropitems.drop_sack_m00|icon.etc_reagent_red_i00|-1|0|8|0|2|0|0
2879|dropitems.drop_sack_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
2880|dropitems.drop_sack_m00|icon.etc_orcish_talisman_i00|-1|0|8|0|2|0|0
2881|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|0|8|0|2|0|0
2882|dropitems.drop_sack_m00|icon.accessary_another_worlds_necklace_i00|-1|0|8|0|2|0|0
2883|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
2884|dropitems.drop_sack_m00|icon.etc_eyeball_i00|-1|0|8|0|2|0|0
2885|dropitems.drop_sack_m00|icon.etc_parasite_i00|-1|0|8|0|2|0|0
2886|dropitems.drop_sack_m00|icon.etc_claw_i00|-1|0|8|0|2|0|0
2887|dropitems.drop_sack_m00|icon.etc_ashes_black_i00|-1|0|8|0|2|0|0
2888|dropitems.drop_sack_m00|icon.etc_totem_black_i00|-1|0|8|0|2|0|0
2889|dropitems.drop_sack_m00|icon.etc_skull_black_i00|-1|0|8|0|2|0|0
2890|dropitems.drop_sack_m00|icon.etc_rib_black_i00|-1|0|8|0|2|0|0
2891|dropitems.drop_sack_m00|icon.etc_ginseng_gray_i00|-1|0|8|0|2|0|0
2892|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
2893|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
2894|dropitems.drop_sack_m00|icon.etc_ashes_black_i00|-1|0|8|0|2|0|0
2895|dropitems.drop_sack_m00|icon.etc_totem_green_i00|-1|0|8|0|2|0|0
2896|dropitems.drop_sack_m00|icon.etc_skull_red_i00|-1|0|8|0|2|0|0
2897|dropitems.drop_sack_m00|icon.etc_rib_red_i00|-1|0|8|0|2|0|0
2898|dropitems.drop_sack_m00|icon.etc_ginseng_red_i00|-1|0|8|0|2|0|0
2899|dropitems.drop_sack_m00|icon.etc_piece_bone_red_i00|-1|0|8|0|2|0|0
2900|dropitems.drop_sack_m00|icon.etc_piece_bone_red_i00|-1|0|8|0|2|0|0
2901|dropitems.drop_sack_m00|icon.etc_ashes_red_i00|-1|0|8|0|2|0|0
2902|dropitems.drop_sack_m00|icon.etc_totem_red_i00|-1|0|8|0|2|0|0
2903|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
2904|dropitems.drop_sack_m00|icon.etc_spellbook_gray_i00|-1|0|8|0|2|0|0
2905|dropitems.drop_sack_m00|icon.etc_skull_white_i00|-1|0|8|0|2|0|0
2906|dropitems.drop_sack_m00|icon.etc_rib_white_i00|-1|0|8|0|2|0|0
2907|dropitems.drop_sack_m00|icon.etc_ginseng_yellow_i00|-1|0|8|0|2|0|0
2908|dropitems.drop_sack_m00|icon.etc_piece_bone_white_i00|-1|0|8|0|2|0|0
2909|dropitems.drop_sack_m00|icon.etc_piece_bone_white_i00|-1|0|8|0|2|0|0
2910|dropitems.drop_sack_m00|icon.etc_ashes_white_i00|-1|0|8|0|2|0|0
2911|dropitems.drop_sack_m00|icon.etc_oil_pot_black_i00|-1|0|8|0|2|0|0
2912|dropitems.drop_sack_m00|icon.etc_oil_pot_black_i00|-1|0|8|0|2|0|0
2913|dropitems.drop_sack_m00|icon.etc_oil_pot_white_i00|-1|0|8|0|2|0|0
2914|dropitems.drop_sack_m00|icon.etc_oil_pot_white_i00|-1|0|8|0|2|0|0
2916|dropitems.drop_sack_m00|icon.etc_plate_silver_i00|-1|0|8|0|2|0|0
2917|dropitems.drop_jewel_m00|icon.etc_bead_silver_i00|-1|60|53|0|2|6|0
2918|dropitems.drop_sack_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2919|dropitems.drop_sack_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2920|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_white_i00|-1|60|53|0|2|6|0
2921|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_white_i00|-1|60|53|0|2|6|0
2922|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2923|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2924|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2925|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2926|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2927|dropitems.drop_scroll_m00|icon.etc_letter_red_i00|-1|60|53|0|2|6|0
2928|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2929|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2930|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2931|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2932|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2933|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2934|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2935|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2936|dropitems.drop_scroll_m00|icon.etc_letter_red_i00|-1|60|53|0|2|6|0
2937|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2938|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2939|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2940|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2941|dropitems.drop_scroll_m00|icon.etc_letter_red_i00|-1|60|53|0|2|6|0
2942|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2943|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2944|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2945|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2946|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2947|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2948|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2949|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2950|dropitems.drop_scroll_m00|icon.etc_letter_red_i00|-1|60|53|0|2|6|0
2951|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2952|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_red_i00|-1|60|53|0|2|6|0
2953|dropitems.drop_sack_m00|icon.etc_piece_of_cloth_red_i00|-1|60|53|0|2|6|0
2954|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2955|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2956|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2957|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2958|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2959|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2960|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2961|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2962|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|60|53|0|2|6|0
2963|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2964|dropitems.drop_scroll_m00|icon.etc_letter_red_i00|-1|60|53|0|2|6|0
2965|dropitems.drop_leather_m00|icon.etc_leather_gray_i00|-1|60|53|0|2|6|0
2966|dropitems.drop_piece_of_metal_m00|icon.etc_plate_silver_i00|-1|60|53|0|2|6|0
2967|dropitems.drop_sword_body_m00|icon.etc_sword_body_i00|-1|60|53|0|2|6|0
2968|dropitems.drop_jewel_box_m00|icon.etc_squares_gray_i00|-1|60|53|0|2|6|0
2969|dropitems.drop_jewel_box_m00|icon.etc_squares_gray_i00|-1|60|53|0|2|6|0
2970|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2971|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2972|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2973|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2974|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2975|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2976|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2977|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2978|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2979|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2980|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2981|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2982|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2983|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2984|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2985|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2986|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2987|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
2988|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2989|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2990|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2991|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2992|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2993|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2994|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2995|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2996|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2997|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2998|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
2999|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3000|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3001|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3002|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3003|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3004|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3005|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3006|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3007|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3008|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3009|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3010|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3011|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3012|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3013|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3014|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3015|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3016|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3017|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3018|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3019|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3020|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
3021|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3022|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3023|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
3024|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
3025|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
3030|dropitems.drop_jewel_box_m00|icon.etc_key_i00|-1|10|6|0|2|0|0
3031|dropitems.drop_crystal_m00|icon.etc_stone_gray_i00|-1|0|53|0|2|6|0
3032|dropitems.drop_scroll_m00|icon.etc_recipe_blue_i00|-1|30|53|0|2|5|0
3033|dropitems.drop_scroll_m00|icon.etc_recipe_yellow_i00|-1|30|53|0|2|5|0
3034|dropitems.drop_scroll_m00|icon.etc_recipe_red_i00|-1|30|53|0|2|5|0
3035|dropitems.drop_scroll_m00|icon.etc_recipe_violet_i00|-1|30|53|0|2|5|0
3036|dropitems.drop_scroll_m00|icon.etc_recipe_black_i00|-1|30|53|0|2|5|0
3037|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
3038|dropitems.drop_spell_book_m00|icon.etc_plan_i00|-1|120|18|0|2|0|0
3039|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3040|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3041|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3042|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3043|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3044|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3045|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
3046|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3047|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3048|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3049|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3050|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
3051|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
3052|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3053|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3054|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
3055|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
3056|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
3057|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3058|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3059|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3060|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3061|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3062|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3063|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3064|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3065|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3066|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3067|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
3068|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
3069|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
3070|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
3071|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
3072|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
3073|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
3074|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3075|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3076|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3077|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3078|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3079|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3080|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3081|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3082|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3083|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3084|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3085|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3086|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3087|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3088|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3089|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3090|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
3091|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3092|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3093|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
3094|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3095|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3096|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3097|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3098|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3099|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3100|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3101|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3102|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
3103|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3104|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3105|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3106|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3107|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3108|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3109|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3110|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3111|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3112|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3113|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3114|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3115|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3116|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3117|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3118|dropitems.drop_talisman_m00|icon.etc_orcish_talisman_i00|-1|120|18|0|2|0|0
3119|dropitems.drop_sack_m00|icon.etc_badge_gold_i00|-1|0|8|0|2|0|0
3120|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
3121|dropitems.drop_sack_m00|icon.etc_fruit_red_i00|-1|0|8|0|2|0|0
3122|dropitems.drop_sack_m00|icon.etc_piece_of_paper_white_i00|-1|0|8|0|2|0|0
3123|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
3124|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
