id|drop_mesh1|icon|durability|weight|material|crystallizable|body_part|handness|random_damage|weapon_type|crystal_type|mp_consume|SS_count|SPS_count|curvature|is_hero
11800|LineageWeapons.grace_dagger_m00_wp|icon.weapon_grace_dagger_i00|-1|340|51|1|27|12|5|3|2|0|3|3|1000|-1
11801|LineageWeapons.sword_of_limit_m00_wp|icon.weapon_sword_of_limit_i00|-1|467|51|1|27|1|10|1|2|0|3|3|1000|-1
11802|LineageWeapons.nirvana_axe_m00_wp|icon.weapon_nirvana_axe_i00|-1|383|51|1|27|1|20|2|2|0|3|3|1000|-1
11803|LineageWeapons.dark_screamer_m00_wp|icon.weapon_dark_screamer_i00|-1|337|51|1|27|12|5|3|2|0|3|3|1000|-1
11804|LineageWeapons.club_of_nature_m00_wp|icon.weapon_club_of_nature_i00|-1|367|13|1|27|1|20|2|2|0|3|3|1000|-1
11805|LineageWeapons.deathbreath_sword_m00_wp|icon.weapon_deathbreath_sword_i00|-1|307|51|1|27|1|10|1|2|0|3|3|1000|-1
11806|LineageWeapons.mace_of_underworld_m00_wp|icon.weapon_mace_of_underworld_i00|-1|363|51|1|27|1|20|2|2|0|3|3|1000|-1
11807|LineageWeapons.sword_of_delusion_m00_wp|icon.weapon_sword_of_delusion_i00|-1|467|2|1|27|1|10|1|2|0|3|3|1000|-1
11808|LineageWeapons.blink_slasher_m00_wp|icon.weapon_blink_slasher_i00|-1|467|8|1|27|9|40|11|2|0|3|3|1000|-1
11809|LineageWeapons.blink_slasher_m00_wp|icon.weapon_blink_slasher_i00|-1|467|8|1|27|9|40|11|2|0|3|3|1000|-1
11810|LineageWeapons.blink_slasher_m00_wp|icon.weapon_blink_slasher_i00|-1|467|8|1|27|9|40|11|2|0|3|3|1000|-1
11811|LineageWeapons.blink_slasher_m00_wp|icon.weapon_blink_slasher_i00|-1|467|8|1|27|9|40|11|2|0|3|3|1000|-1
11812|LineageWeapons.blink_slasher_m00_wp|icon.weapon_blink_slasher_i00|-1|467|8|1|27|9|40|11|2|0|3|3|1000|-1
11813|LineageWeapons.sword_of_paagrio_m00_wp|icon.weapon_sword_of_paagrio_i00|-1|660|8|1|7|2|10|1|2|0|3|3|1000|-1
11814|LineageWeapons.akat_long_bow_m00_wp|icon.weapon_akat_long_bow_i00|-1|580|52|1|7|5|5|6|2|3|9|3|1000|-1
11815|LineageWeapons.sword_of_nightmare_m00_wp|icon.weapon_sword_of_nightmare_i00|-1|467|48|1|27|1|10|1|2|0|3|3|1000|-1
11816|LineageWeapons.war_axe_m00_wp|icon.weapon_war_axe_i00|-1|553|51|1|27|1|20|2|2|0|3|3|1000|-1
11817|LineageWeapons.heathens_book_m00_wp|icon.weapon_heathens_book_i00|-1|187|8|1|27|1|10|7|2|0|3|3|1000|-1
11818|LineageWeapons.invincible_blade_m00_wp|icon.weapon_invincible_blade_i00|-1|660|8|1|7|2|15|13|2|0|3|3|1000|-1
11819|LineageWeapons.inferno_staff_m00_wp|icon.weapon_inferno_staff_i00|-1|333|13|1|7|4|20|2|2|0|3|3|1000|-1
11820|LineageWeapons.tsurugi_m00_wp|icon.weapon_tsurugi_i00|-1|467|51|1|27|1|10|1|2|0|3|3|1000|-1
11821|LineageWeapons.caliburs_m00_wp|icon.weapon_caliburs_i00|-1|467|1|1|27|1|10|1|2|0|3|3|1000|-1
11822|LineageWeapons.horn_of_karik_m00_wp|icon.weapon_horn_of_karik_i00|-1|673|1|1|7|2|20|2|2|0|3|3|1000|-1
11823|LineageWeapons.taslam_m00_wp|icon.weapon_taslam_i00|-1|587|8|1|7|8|10|12|2|0|5|3|1000|-1
11824|LineageWeapons.paagrio_hammer_m00_wp|icon.weapon_paagrio_hammer_i00|-1|337|48|1|7|2|20|2|2|0|3|3|1000|-1
11825|LineageWeapons.paradia_staff_m00_wp|icon.weapon_paradia_staff_i00|-1|337|13|1|7|4|20|2|2|0|3|3|1000|-1
11826|LineageWeapons.poleaxe_m00_wp|icon.weapon_poleaxe_i00|-1|670|6|1|7|4|10|4|2|0|3|3|1000|-1
11827|LineageWeapons.fist_blade_m00_wp|icon.weapon_fist_blade_i00|-1|493|51|1|7|7|5|5|2|0|3|3|1000|-1
11828|LineageWeapons.sages_staff_m00_wp|icon.weapon_sages_staff_i00|-1|333|13|1|7|4|20|2|2|0|3|3|1000|-1
11829|LineageWeapons.homunkuluss_sword_m00_wp|icon.weapon_homunkuluss_sword_i00|-1|317|48|1|27|1|10|1|2|0|3|3|1000|-1
11830|LineageWeapons.scorpion_m00_wp|icon.weapon_scorpion_i00|-1|663|51|1|7|4|10|4|2|0|3|3|1000|-1
11831|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|777|51|1|7|3|10|8|2|0|3|3|1000|-1
11832|LineageWeapons.widow_maker_m00_wp|icon.weapon_widow_maker_i00|-1|660|51|1|7|4|10|4|2|0|3|3|1000|-1
11833|LineageWeapons.paagrio_axe_m00_wp|icon.weapon_paagrio_axe_i00|-1|330|48|1|7|4|20|2|2|0|3|3|1000|-1
11834|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|780|51|1|7|3|10|8|2|0|3|3|1000|-1
11835|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|767|51|1|7|3|10|8|2|0|3|3|1000|-1
11836|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|770|51|1|7|3|10|8|2|0|3|3|1000|-1
11837|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|773|51|1|7|3|10|8|2|0|3|3|1000|-1
11838|LineageWeapons.ghouls_staff_m00_wp|icon.weapon_ghouls_staff_i00|-1|333|14|1|7|4|20|2|2|0|3|3|1000|-1
11839|LineageWeapons.great_pata_m00_wp|icon.weapon_great_pata_i00|-1|487|49|1|7|7|5|5|2|0|3|3|1000|-1
11840|LineageWeapons.dwarven_hammer_m00_wp|icon.weapon_dwarven_hammer_i00|-1|670|8|1|7|2|20|2|2|0|3|3|1000|-1
11841|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|750|51|1|7|3|10|8|2|0|3|3|1000|-1
11842|LineageWeapons.deadmans_staff_m00_wp|icon.weapon_deadmans_staff_i00|-1|337|14|1|7|4|20|2|2|0|3|3|1000|-1
11843|LineageWeapons.berserker_blade_m00_wp|icon.weapon_berserker_blade_i00|-1|460|1|1|7|2|10|1|2|0|3|3|1000|-1
11844|LineageWeapons.taslam_m00_wp|icon.weapon_taslam_i00|-1|580|8|1|7|8|10|12|2|0|6|3|1000|-1
11845|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|760|51|1|7|3|10|8|2|0|3|3|1000|-1
11846|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|777|51|1|7|3|10|8|2|0|3|3|1000|-1
11847|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|760|51|1|7|3|10|8|2|0|3|3|1000|-1
11848|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|770|51|1|7|3|10|8|2|0|3|3|1000|-1
11849|LineageWeapons.invincible_blade_m00_wp|icon.weapon_invincible_blade_i00|-1|650|8|1|7|2|15|13|2|0|3|3|1000|-1
11850|LineageWeapons.sword_of_eclipse_m00_wp|icon.weapon_sword_of_eclipse_i00|-1|460|1|1|27|1|10|1|2|0|3|3|1000|-1
11851|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|753|51|1|7|3|10|8|2|0|3|3|1000|-1
11852|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|747|51|1|7|3|10|8|2|0|3|3|1000|-1
11853|LineageWeapons.samurai_longsword_m00_wp|icon.weapon_samurai_longsword_i00|-1|460|1|1|27|1|10|1|2|0|3|3|1000|-1
11854|LineageWeapons.blink_slasher_m00_wp|icon.weapon_blink_slasher_i00|-1|460|8|1|27|9|40|11|2|0|3|3|1000|-1
11855|LineageWeapons.demons_staff_m00_wp|icon.weapon_demons_staff_i00|-1|330|13|1|7|4|20|2|2|0|3|3|1000|-1
11856|LineageWeapons.yaksa_mace_m00_wp|icon.weapon_yaksa_mace_i00|-1|547|51|1|27|1|20|2|2|0|3|3|1000|-1
11857|LineageWeapons.eminence_bow_m00_wp|icon.weapon_eminence_bow_i00|-1|573|49|1|7|5|5|6|2|3|10|3|1000|-1
11858|LineageWeapons.orcish_poleaxe_m00_wp|icon.weapon_orcish_poleaxe_i00|-1|650|48|1|7|4|10|4|2|0|3|3|1000|-1
11859|LineageWeapons.eclipse_axe_m00_wp|icon.weapon_eclipse_axe_i00|-1|547|51|1|27|1|20|2|2|0|3|3|1000|-1
11860|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|757|51|1|7|3|10|8|2|0|3|3|1000|-1
11861|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|750|51|1|7|3|10|8|2|0|3|3|1000|-1
11862|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|757|51|1|7|3|10|8|2|0|3|3|1000|-1
11863|LineageWeapons.crystal_dagger_m00_wp|icon.weapon_crystal_dagger_i00|-1|333|23|1|27|12|5|3|2|0|3|3|1000|-1
11864|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|747|51|1|7|3|10|8|3|0|1|1|1000|-1
11865|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|743|51|1|7|3|10|8|3|0|1|1|1000|-1
11866|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|750|51|1|7|3|10|8|3|0|1|1|1000|-1
11867|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|740|51|1|7|3|10|8|3|0|1|1|1000|-1
11868|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|753|51|1|7|3|10|8|3|0|1|1|1000|-1
11869|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|723|51|1|7|3|10|8|3|0|1|1|1000|-1
11870|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|727|51|1|7|3|10|8|3|0|1|1|1000|-1
11871|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|723|51|1|7|3|10|8|3|0|1|1|1000|-1
11872|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|723|51|1|7|3|10|8|3|0|1|1|1000|-1
11873|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|730|51|1|7|3|10|8|3|0|1|1|1000|-1
11874|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|747|51|1|7|3|10|8|3|0|1|1|1000|-1
11875|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|733|51|1|7|3|10|8|3|0|1|1|1000|-1
11876|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|737|51|1|7|3|10|8|3|0|1|1|1000|-1
11877|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|740|51|1|7|3|10|8|3|0|1|1|1000|-1
11878|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|743|51|1|7|3|10|8|3|0|1|1|1000|-1
11879|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|747|51|1|7|3|10|8|3|0|1|1|1000|-1
11880|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|750|51|1|7|3|10|8|3|0|1|1|1000|-1
11881|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|750|51|1|7|3|10|8|3|0|1|1|1000|-1
11882|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|740|51|1|7|3|10|8|3|0|1|1|1000|-1
11883|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|747|51|1|7|3|10|8|3|0|1|1|1000|-1
11884|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|727|51|1|7|3|10|8|3|0|1|1|1000|-1
11885|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|730|51|1|7|3|10|8|3|0|1|1|1000|-1
11886|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|723|51|1|7|3|10|8|3|0|1|1|1000|-1
11887|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|737|51|1|7|3|10|8|3|0|1|1|1000|-1
11888|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|740|51|1|7|3|10|8|3|0|1|1|1000|-1
11889|LineageWeapons.great_sword_m00_wp|icon.weapon_great_sword_i00|-1|643|8|1|7|2|10|1|3|0|1|1|1000|-1
11890|LineageWeapons.great_axe_m00_wp|icon.weapon_great_axe_i00|-1|647|50|1|7|4|10|4|3|0|1|1|1000|-1
11891|LineageWeapons.sword_of_limit_m00_wp|icon.weapon_dual_sword_i00|-1|713|51|1|7|3|10|8|3|0|1|1|1000|-1
11892|LineageWeapons.sword_of_limit_m00_wp|icon.weapon_dual_sword_i00|-1|713|51|1|7|3|10|8|3|0|1|1|1000|-1
11893|LineageWeapons.sword_of_limit_m00_wp|icon.weapon_dual_sword_i00|-1|710|51|1|7|3|10|8|3|0|1|1|1000|-1
11894|LineageWeapons.sword_of_limit_m00_wp|icon.weapon_dual_sword_i00|-1|707|51|1|7|3|10|8|3|0|1|1|1000|-1
11895|LineageWeapons.nameless_victory_m00_wp|icon.weapon_nameless_victory_i00|-1|643|8|1|7|2|15|13|3|0|1|1|1000|-1
11896|LineageWeapons.dark_elven_long_bow_m00_wp|icon.weapon_dark_elven_long_bow_i00|-1|573|1|1|7|5|5|6|3|4|3|1|1000|-1
11897|LineageWeapons.sword_of_delusion_m00_wp|icon.weapon_dual_sword_i00|-1|717|51|1|7|3|10|8|3|0|1|1|1000|-1
11898|LineageWeapons.sword_of_delusion_m00_wp|icon.weapon_dual_sword_i00|-1|710|51|1|7|3|10|8|3|0|1|1|1000|-1
11899|LineageWeapons.sword_of_delusion_m00_wp|icon.weapon_dual_sword_i00|-1|713|51|1|7|3|10|8|3|0|1|1|1000|-1
11900|LineageWeapons.sword_of_valhalla_m00_wp|icon.weapon_sword_of_valhalla_i00|-1|300|1|1|27|1|10|1|3|0|1|1|1000|-1
11901|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|717|51|1|7|3|10|8|3|0|1|1|1000|-1
11902|LineageWeapons.spell_breaker_m00_wp|icon.weapon_spell_breaker_i00|-1|540|51|1|27|1|20|2|3|0|1|1|1000|-1
11903|LineageWeapons.arthro_nail_m00_wp|icon.weapon_arthro_nail_i00|-1|473|48|1|7|7|5|5|3|0|1|1|1000|-1
11904|LineageWeapons.ice_storm_hammer_m00_wp|icon.weapon_ice_storm_hammer_i00|-1|650|51|1|7|2|20|2|3|0|1|1|1000|-1
11905|LineageWeapons.sword_of_nightmare_m00_wp|icon.weapon_dual_sword_i00|-1|710|51|1|7|3|10|8|3|0|1|1|1000|-1
11906|LineageWeapons.sword_of_nightmare_m00_wp|icon.weapon_dual_sword_i00|-1|713|51|1|7|3|10|8|3|0|1|1|1000|-1
11907|LineageWeapons.assult_fleuret_m00_wp|icon.weapon_assult_fleuret_i00|-1|457|8|1|27|9|40|11|3|0|1|1|1000|-1
11908|LineageWeapons.sprites_staff_m00_wp|icon.weapon_sprites_staff_i00|-1|320|13|1|7|4|20|2|3|0|1|1|1000|-1
11909|LineageWeapons.tsurugi_m00_wp|icon.weapon_dual_sword_i00|-1|707|51|1|7|3|10|8|3|0|1|1|1000|-1
11910|LineageWeapons.caliburs_m00_wp|icon.weapon_dual_sword_i00|-1|717|51|1|7|3|10|8|3|0|1|1|1000|-1
11911|LineageWeapons.caliburs_m00_wp|icon.weapon_dual_sword_i00|-1|713|51|1|7|3|10|8|3|0|1|1|1000|-1
11912|LineageWeapons.caliburs_m00_wp|icon.weapon_dual_sword_i00|-1|723|51|1|7|3|10|8|3|0|1|1|1000|-1
11913|LineageWeapons.caliburs_m00_wp|icon.weapon_dual_sword_i00|-1|717|51|1|7|3|10|8|3|0|1|1|1000|-1
11914|LineageWeapons.caliburs_m00_wp|icon.weapon_dual_sword_i00|-1|713|51|1|7|3|10|8|3|0|1|1|1000|-1
11915|LineageWeapons.kris_m00_wp|icon.weapon_kris_i00|-1|327|2|1|27|12|5|3|3|0|1|1|1000|-1
11916|LineageWeapons.kshanberk_m00_wp|icon.weapon_kshanberk_i00|-1|457|1|1|27|1|10|1|3|0|1|1|1000|-1
11917|LineageWeapons.peace_maker_m00_wp|icon.weapon_peace_maker_i00|-1|573|8|1|7|8|10|12|3|0|2|1|1000|-1
11918|LineageWeapons.heavy_war_axe_m00_wp|icon.weapon_heavy_war_axe_i00|-1|540|51|1|27|1|20|2|3|0|1|1|1000|-1
11919|LineageWeapons.hell_knife_m00_wp|icon.weapon_hell_knife_i00|-1|247|48|1|27|12|5|3|3|0|1|1|1000|-1
11920|LineageWeapons.raid_sword_m00_wp|icon.weapon_dual_sword_i00|-1|710|51|1|7|3|10|8|3|0|1|1|1000|-1
11921|LineageWeapons.shamshir_m00_wp|icon.weapon_dual_sword_i00|-1|703|51|1|7|3|10|8|3|0|1|1|1000|-1
11922|LineageWeapons.spirits_sword_m00_wp|icon.weapon_dual_sword_i00|-1|703|51|1|7|3|10|8|3|0|1|1|1000|-1
11923|LineageWeapons.katana_m00_wp|icon.weapon_dual_sword_i00|-1|710|51|1|7|3|10|8|3|0|1|1|1000|-1
11924|LineageWeapons.sword_of_limit_m00_wp|icon.weapon_dual_sword_i00|-1|700|51|1|7|3|10|8|3|0|1|1|1000|-1
11925|LineageWeapons.sword_of_delusion_m00_wp|icon.weapon_dual_sword_i00|-1|703|51|1|7|3|10|8|3|0|1|1|1000|-1
11926|LineageWeapons.sword_of_nightmare_m00_wp|icon.weapon_dual_sword_i00|-1|693|51|1|7|3|10|8|3|0|1|1|1000|-1
11927|LineageWeapons.tsurugi_m00_wp|icon.weapon_dual_sword_i00|-1|697|51|1|7|3|10|8|3|0|1|1|1000|-1
11928|LineageWeapons.caliburs_m00_wp|icon.weapon_dual_sword_i00|-1|707|51|1|7|3|10|8|3|0|1|1|1000|-1
11929|LineageWeapons.guardians_sword_m00_wp|icon.weapon_guardians_sword_i00|-1|643|8|1|7|2|10|1|3|0|1|1|1000|-1
11930|LineageWeapons.sword_of_damascus_m00_wp|icon.weapon_sword_of_damascus_i00|-1|450|50|1|27|1|10|1|3|0|1|1|1000|-1
11931|LineageWeapons.dismantler_m00_wp|icon.weapon_dismantler_i00|-1|643|8|1|7|2|15|13|3|0|1|1|1000|-1
11932|LineageWeapons.lancia_m00_wp|icon.weapon_lancia_i00|-1|640|48|1|7|4|10|4|3|0|1|1|1000|-1
11933|LineageWeapons.bellion_cestus_m00_wp|icon.weapon_bellion_cestus_i00|-1|463|2|1|7|7|5|5|3|0|1|1|1000|-1
11934|LineageWeapons.staff_of_evil_sprit_m00_wp|icon.weapon_staff_of_evil_sprit_i00|-1|310|13|1|7|4|20|2|3|0|1|1|1000|-1
11935|LineageWeapons.deadmans_glory_m00_wp|icon.weapon_deadmans_glory_i00|-1|533|14|1|27|1|20|2|3|0|1|1|1000|-1
11936|LineageWeapons.star_buster_m00_wp|icon.weapon_star_buster_i00|-1|643|51|1|7|2|20|2|3|0|1|1|1000|-1
11937|LineageWeapons.samurai_longsword_m00_wp|icon.weapon_dual_sword_i00|-1|693|51|1|7|3|10|8|3|0|1|1|1000|-1
11938|LineageWeapons.art_of_battle_axe_m00_wp|icon.weapon_art_of_battle_axe_i00|-1|523|49|1|27|1|20|2|3|0|1|1|1000|-1
11939|LineageWeapons.demons_sword_m00_wp|icon.weapon_demons_sword_i00|-1|323|48|1|27|12|5|3|3|0|1|1|1000|-1
11940|LineageWeapons.demons_sword_m00_wp|icon.weapon_demons_sword_i00|-1|323|48|1|27|12|5|3|3|0|1|1|1000|-1
11941|LineageWeapons.bone_of_kaim_vanul_m00_wp|icon.weapon_bone_of_kaim_vanul_i00|-1|523|14|1|27|1|20|2|3|0|1|1|1000|-1
11942|LineageWeapons.colichemarde_m00_wp|icon.weapon_colichemarde_i00|-1|450|8|1|27|9|40|11|3|0|1|1|1000|-1
11943|LineageWeapons.tears_of_wizard_m00_wp|icon.weapon_tears_of_wizard_i00|-1|450|1|1|27|1|10|1|3|0|1|1|1000|-1
11944|LineageWeapons.hazard_bow_m00_wp|icon.weapon_hazard_bow_i00|-1|567|48|1|7|5|5|6|3|4|3|1|1000|-1
11945|LineageWeapons.hell_hound_m00_wp|icon.weapon_hell_hound_i00|-1|567|8|1|7|8|10|12|3|0|2|1|1000|-1
11946|LineageWeapons.dasparions_staff_m00_wp|icon.weapon_dasparions_staff_i00|-1|307|47|1|7|4|20|2|4|0|1|1|1000|-1
11947|LineageWeapons.doom_singer_m00_wp|icon.weapon_doom_singer_i00|-1|557|8|1|7|8|10|12|4|0|1|1|1000|-1
11948|LineageWeapons.lightning_blaze_m00_wp|icon.weapon_lightning_blaze_i00|-1|443|8|1|27|9|40|11|4|0|1|1|1000|-1
11949|LineageWeapons.meteor_shower_m00_wp|icon.weapon_meteor_shower_i00|-1|533|51|1|27|1|20|2|4|0|1|1|1000|-1
11950|LineageWeapons.blood_tornado_m00_wp|icon.weapon_blood_tornado_i00|-1|457|48|1|7|7|5|5|4|0|1|1|1000|-1
11951|LineageWeapons.bloody_orchid_m00_wp|icon.weapon_bloody_orchid_i00|-1|320|48|1|27|12|5|3|4|0|1|1|1000|-1
11952|LineageWeapons.elemental_sword_m00_wp|icon.weapon_elemental_sword_i00|-1|277|2|1|27|1|10|1|4|0|1|1|1000|-1
11953|LineageWeapons.eye_of_soul_m00_wp|icon.weapon_eye_of_soul_i00|-1|517|14|1|27|1|20|2|4|0|1|1|1000|-1
11954|LineageWeapons.inferno_master_m00_wp|icon.weapon_inferno_master_i00|-1|633|51|1|7|2|10|1|4|0|1|1|1000|-1
11955|LineageWeapons.carnium_bow_m00_wp|icon.weapon_carnium_bow_i00|-1|557|50|1|7|5|5|6|4|5|2|1|1000|-1
11956|LineageWeapons.kshanberk_m00_wp|icon.weapon_dual_sword_i00|-1|693|51|1|7|3|10|8|4|0|1|1|1000|-1
11957|LineageWeapons.tallum_blade_m00_wp|icon.weapon_tallum_blade_i00|-1|443|47|1|27|1|10|1|4|0|1|1|1000|-1
11958|LineageWeapons.hammer_of_destroyer_m00_wp|icon.weapon_hammer_of_destroyer_i00|-1|637|51|1|7|2|20|2|4|0|1|1|1000|-1
11959|LineageWeapons.pain_of_godness_m00_wp|icon.weapon_pain_of_godness_i00|-1|633|8|1|7|2|15|13|4|0|1|1|1000|-1
11960|LineageWeapons.halbard_m00_wp|icon.weapon_halbard_i00|-1|633|1|1|7|4|10|4|4|0|1|1|1000|-1
11961|LineageWeapons.kshanberk_m00_wp|icon.weapon_dual_sword_i00|-1|693|51|1|7|3|10|8|4|0|1|1|1000|-1
11962|LineageWeapons.greed_stinger_m00_wp|icon.weapon_greed_stinger_i00|-1|440|8|1|27|9|40|11|4|0|1|1|1000|-1
11963|LineageWeapons.sword_of_damascus_m00_wp|icon.weapon_dual_sword_i00|-1|693|51|1|7|3|10|8|4|0|1|1|1000|-1
11964|LineageWeapons.dark_legions_edge_m00_wp|icon.weapon_dark_legions_edge_i00|-1|440|51|1|27|1|10|1|4|0|1|1|1000|-1
11965|LineageWeapons.death_bringer_m00_wp|icon.weapon_death_bringer_i00|-1|613|8|1|7|2|15|13|4|0|1|1|1000|-1
11966|LineageWeapons.doom_crusher_m00_wp|icon.weapon_doom_crusher_i00|-1|633|51|1|7|2|20|2|4|0|1|1|1000|-1
11967|LineageWeapons.dragon_grinder_m00_wp|icon.weapon_dragon_grinder_i00|-1|450|47|1|7|7|5|5|4|0|1|1|1000|-1
11968|LineageWeapons.dragon_slayer_m00_wp|icon.weapon_dragon_slayer_i00|-1|613|14|1|7|2|10|1|4|0|1|1|1000|-1
11969|LineageWeapons.dragon_flame_head_m00_wp|icon.weapon_dragon_flame_head_i00|-1|510|51|1|27|1|20|2|4|0|1|1|1000|-1
11970|LineageWeapons.worldtrees_branch_m00_wp|icon.weapon_worldtrees_branch_i00|-1|300|13|1|7|4|20|2|4|0|1|1|1000|-1
11971|LineageWeapons.sword_of_miracle_m00_wp|icon.weapon_sword_of_miracle_i00|-1|280|47|1|27|1|10|1|4|0|1|1|1000|-1
11972|LineageWeapons.soul_shooter_m00_wp|icon.weapon_soul_shooter_i00|-1|553|8|1|7|8|10|12|4|0|1|1|1000|-1
11973|LineageWeapons.soul_separator_m00_wp|icon.weapon_soul_separator_i00|-1|317|1|1|27|12|5|3|4|0|1|1|1000|-1
11974|LineageWeapons.elysian_m00_wp|icon.weapon_elysian_i00|-1|527|1|1|27|1|20|2|4|0|1|1|1000|-1
11975|LineageWeapons.soul_bow_m00_wp|icon.weapon_soul_bow_i00|-1|553|1|1|7|5|5|6|4|5|2|1|1000|-1
11976|LineageWeapons.tallum_glaive_m00_wp|icon.weapon_tallum_glaive_i00|-1|613|49|1|7|4|10|4|4|0|1|1|1000|-1
11977|LineageWeapons.naga_storm_m00_wp|icon.weapon_naga_storm_i00|-1|310|1|1|7|12|5|3|4|0|1|1|1000|-1
11978|LineageWeapons.crystal_of_deamon_m00_wp|icon.weapon_crystal_of_deamon_i00|-1|293|13|1|7|4|20|2|4|0|1|1|1000|-1
11979|LineageWeapons.barakiel_axe_m00_wp|icon.weapon_barakiel_axe_i00|-1|517|1|1|7|1|20|2|4|0|1|1|1000|-1
11980|LineageWeapons.soul_shooter_m00_wp|icon.weapon_soul_shooter_i00|-1|547|8|1|7|8|10|12|4|0|1|1|1000|-1
11981|LineageWeapons.tuning_fork_of_behemoth_m00_wp|icon.weapon_tuning_fork_of_behemoth_i00|-1|630|51|1|7|2|20|2|4|0|1|1|1000|-1
11982|LineageWeapons.death_bringer_m00_wp|icon.weapon_death_bringer_i00|-1|607|8|1|7|2|15|13|4|0|1|1|1000|-1
11983|LineageWeapons.shyid_bow_m00_wp|icon.weapon_shyid_bow_i00|-1|547|1|1|7|5|5|6|4|5|2|1|1000|-1
11984|LineageWeapons.sword_of_ipos_m00_wp|icon.weapon_sword_of_ipos_i00|-1|607|14|1|7|2|10|1|4|0|1|1|1000|-1
11985|LineageWeapons.sobekk_hurricane_m00_wp|icon.weapon_sobekk_hurricane_i00|-1|443|47|1|7|7|5|5|4|0|1|1|1000|-1
11986|LineageWeapons.sirr_blade_m00_wp|icon.weapon_sirr_blade_i00|-1|433|51|1|7|1|10|1|4|0|1|1|1000|-1
11987|LineageWeapons.greed_stinger_m00_wp|icon.weapon_greed_stinger_i00|-1|433|8|1|27|9|40|11|4|0|1|1|1000|-1
11988|LineageWeapons.tiphon_spear_m00_wp|icon.weapon_tiphon_spear_i00|-1|607|49|1|7|4|10|4|4|0|1|1|1000|-1
11989|LineageWeapons.tallum_blade_m00_wp|icon.weapon_dual_sword_i00|-1|630|51|1|7|3|10|8|4|0|1|1|1000|-1
11990|LineageWeapons.tongue_of_themis_m00_wp|icon.weapon_tongue_of_themis_i00|-1|273|47|1|7|1|10|1|4|0|1|1|1000|-1
11991|LineageWeapons.hand_of_cabrio_m00_wp|icon.weapon_hand_of_cabrio_i00|-1|503|51|1|7|1|20|2|4|0|1|1|1000|-1
11992|LineageWeapons.gram_m00_wp|icon.weapon_gram_i00|-1|600|8|1|7|2|15|13|5|0|1|1|1000|-1
